"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.131265750E0,6.278869391E0,2.293237048E-1,2.364596761E0,6.713278486E0
3.141236750E0,6.562914264E0,1.147749960E0,1.894174228E0,6.926548174E0
3.151207750E0,6.524633127E0,1.919497057E0,1.417059850E0,6.947183963E0
3.161178750E0,6.162505122E0,2.464025447E0,1.059999918E0,6.720973933E0
3.171149750E0,5.488441025E0,2.904548827E0,9.479038239E-1,6.281553186E0
3.181120750E0,4.684003315E0,3.233101535E0,1.013420706E0,5.780990756E0
3.191091750E0,4.083993035E0,3.410289711E0,9.682050642E-1,5.408002965E0
3.201062750E0,3.882581599E0,3.479259374E0,8.240711984E-1,5.278141624E0
3.211033750E0,3.977726322E0,3.502540648E0,6.125490493E-1,5.335289498E0
3.221004750E0,4.356150518E0,3.792966002E0,2.899999693E-1,5.783315521E0
3.230975750E0,4.755118321E0,4.441363161E0,-1.512917349E-1,6.508436538E0
3.240946750E0,4.939048921E0,4.901893959E0,-5.732244775E-1,6.982217050E0
3.250917750E0,4.966509785E0,5.123292933E0,-8.350755121E-1,7.184128411E0
3.260888750E0,4.778646932E0,5.111451736E0,-1.015525703E0,7.070622166E0
3.270859750E0,4.631039236E0,4.925302702E0,-1.264276782E0,6.877755949E0
3.280830750E0,4.652333626E0,4.845187662E0,-1.524481095E0,6.887967352E0
3.290801750E0,4.699085038E0,4.984520963E0,-1.685544112E0,7.054637367E0
3.300772750E0,4.683003441E0,5.192071976E0,-1.928737851E0,7.253148443E0
3.310743750E0,4.780848409E0,5.383143781E0,-2.345175526E0,7.571961220E0
3.320714750E0,4.983684812E0,5.541624375E0,-2.587044725E0,7.889202458E0
3.330686750E0,5.231037236E0,5.489686482E0,-2.481958272E0,7.978754609E0
3.340657750E0,5.563658438E0,5.328030850E0,-2.222055676E0,8.017464648E0
3.350628750E0,5.887794160E0,5.149916475E0,-1.825111302E0,8.032358995E0
3.360599750E0,6.073764853E0,5.056763313E0,-1.421497594E0,8.030076594E0
3.370570750E0,6.180020456E0,5.168249250E0,-1.113061061E0,8.132795219E0
3.380541750E0,6.224488531E0,5.577232164E0,-8.616749346E-1,8.401920006E0
3.390512750E0,5.962043273E0,5.979408919E0,-8.251766145E-1,8.484115008E0
3.400483750E0,5.617221272E0,6.322615920E0,-1.058386964E0,8.523428292E0
3.410454750E0,5.260618300E0,6.416945542E0,-1.347225676E0,8.406325714E0
3.420425750E0,4.749888864E0,6.150565107E0,-1.433911525E0,7.902341275E0
3.430396750E0,4.384059863E0,5.718417279E0,-1.419469341E0,7.344056799E0
3.440367750E0,4.292249222E0,5.303982421E0,-1.295227557E0,6.945016006E0
3.450338750E0,4.444316297E0,4.765360889E0,-1.221811671E0,6.629738721E0
3.460309750E0,4.651806499E0,4.092694861E0,-1.209876481E0,6.312943531E0
3.470280750E0,4.831776488E0,3.604935334E0,-1.339382806E0,6.175400318E0
3.480251750E0,4.861913037E0,3.323055686E0,-1.594022615E0,6.100967593E0
3.490222750E0,4.863845542E0,3.251222641E0,-1.884487292E0,6.146440797E0
3.500193750E0,4.956016372E0,3.342608190E0,-2.084995187E0,6.331060948E0
3.510164750E0,4.869423786E0,3.341204858E0,-2.045799254E0,6.249818597E0
3.520135750E0,4.786210890E0,3.145411427E0,-1.872689950E0,6.025644810E0
3.530106750E0,4.823797962E0,2.833242617E0,-1.602316014E0,5.819253140E0
3.540077750E0,4.910120407E0,2.467511557E0,-1.404048187E0,5.671793984E0
3.550049750E0,5.227943475E0,1.952790518E0,-1.352018931E0,5.742189388E0
3.560020750E0,5.650512979E0,1.255473799E0,-1.295077575E0,5.931419502E0
3.569991750E0,6.055373606E0,6.790044093E-1,-1.028389578E0,6.179496874E0
3.579962750E0,6.321091551E0,4.433703893E-1,-5.219667618E-1,6.358083437E0
3.589933750E0,6.265956400E0,3.753339422E-1,-3.280144724E-1,6.285752037E0
3.599904750E0,6.183271508E0,3.171962464E-1,-5.907257786E-1,6.219519029E0
3.609875750E0,6.470612456E0,1.869489330E-1,-1.069710681E0,6.561101768E0
3.619846750E0,6.779268844E0,-3.022893548E-2,-1.400784709E0,6.922542716E0
3.629817750E0,6.974193964E0,-4.611950415E-1,-1.382719737E0,7.124885696E0
3.639788750E0,7.173582264E0,-1.095017431E0,-1.236281776E0,7.361232118E0
3.649759750E0,7.223164313E0,-1.643111452E0,-9.589480448E-1,7.469504622E0
3.659730750E0,7.182277073E0,-2.068875291E0,-6.520809048E-1,7.502703408E0
3.669701750E0,7.102491231E0,-2.560277633E0,-4.349296412E-1,7.562378398E0
3.679672750E0,7.005640875E0,-3.126734251E0,-2.524982670E-1,7.675886041E0
3.689643750E0,6.801991709E0,-3.594051912E0,1.648409030E-1,7.694899147E0
3.699614750E0,6.447320073E0,-3.848326271E0,8.165721443E-1,7.552770437E0
3.709585750E0,6.006477435E0,-4.000545666E0,1.404165277E0,7.352130094E0
3.719556750E0,5.614349704E0,-4.100820152E0,2.046594768E0,7.247496027E0
3.729527750E0,5.192595302E0,-4.265109955E0,2.663485667E0,7.228303037E0
3.739498750E0,4.724578899E0,-4.438762320E0,3.093930786E0,7.183081818E0
3.749469750E0,4.231529396E0,-4.577436056E0,3.349492117E0,7.076571155E0
3.759440750E0,3.686902188E0,-4.816619335E0,3.544348532E0,7.025345264E0
3.769411750E0,3.034987344E0,-5.088064628E0,3.621357532E0,6.943614348E0
3.779383750E0,2.390555182E0,-5.422144125E0,3.511463499E0,6.888016906E0
3.789354750E0,1.917769790E0,-5.795287700E0,3.344346567E0,6.960449300E0
3.799325750E0,1.392648894E0,-6.038902000E0,3.261826859E0,7.003379382E0
3.809296750E0,9.027621496E-1,-6.204397498E0,3.125065748E0,7.005395331E0
3.819267750E0,4.069387275E-1,-6.234177368E0,2.965390860E0,6.915497779E0
3.829238750E0,1.917454040E-1,-6.561802123E0,2.491723415E0,7.021588067E0
3.839209750E0,1.473375553E-1,-6.723696907E0,2.411524467E0,7.144596469E0
3.849180750E0,-1.167671424E-1,-6.828898841E0,2.328126799E0,7.215792981E0
3.859151750E0,-2.906317610E-1,-6.931483562E0,2.264851155E0,7.297909423E0
3.869122750E0,-3.789434284E-1,-7.204531576E0,2.041379929E0,7.497740017E0
3.879093750E0,-4.183261800E-1,-7.371786502E0,1.988315277E0,7.646674484E0
3.889064750E0,-6.048336482E-1,-7.473364332E0,1.869505410E0,7.727357159E0
3.899035750E0,-7.471326578E-1,-7.610812492E0,1.726020293E0,7.839758928E0
3.909006750E0,-1.061165560E0,-7.751042756E0,1.639731762E0,7.993338252E0
3.918977125E0,-1.421697861E0,-7.909185382E0,1.576761342E0,8.189176670E0
3.928948125E0,-1.721256566E0,-8.106712512E0,1.568311531E0,8.434519132E0
3.938919125E0,-2.140399602E0,-8.246197842E0,1.608255908E0,8.669923666E0
3.948890125E0,-2.627314791E0,-8.192965375E0,1.777523445E0,8.785616327E0
3.958861125E0,-3.015592715E0,-8.122864861E0,1.955535494E0,8.882502577E0
3.968832125E0,-3.409707329E0,-8.125470965E0,1.997323205E0,9.035412689E0
3.978803125E0,-3.832035343E0,-8.079256911E0,2.018255652E0,9.166910220E0
3.988774125E0,-4.316708125E0,-7.952967578E0,2.015076521E0,9.270609242E0
3.998745125E0,-4.800648835E0,-7.852842196E0,2.082651038E0,9.436672885E0
4.008716125E0,-5.302130608E0,-7.697328479E0,2.171577541E0,9.595686725E0
4.018688125E0,-5.720320548E0,-7.443327770E0,2.229697402E0,9.648665502E0
4.028659125E0,-6.053067464E0,-7.153162032E0,2.215166194E0,9.628827242E0
4.038630125E0,-6.353968690E0,-6.842734523E0,2.213898810E0,9.596732871E0
4.048601125E0,-6.489812958E0,-6.619042856E0,2.082024802E0,9.500748804E0
4.058572125E0,-6.578010605E0,-6.437831211E0,1.904585195E0,9.399113734E0
4.068543125E0,-6.717976575E0,-6.374660232E0,1.640888633E0,9.405318594E0
4.078514125E0,-6.931509874E0,-6.377717156E0,1.301865023E0,9.508730610E0
4.088485125E0,-7.116467246E0,-6.498036482E0,8.807709177E-1,9.677000651E0
4.098456125E0,-7.209730335E0,-6.724790336E0,4.872739157E-1,9.871193061E0
4.108427125E0,-7.181335087E0,-7.077856911E0,1.599456140E-1,1.008430536E1
4.118398125E0,-7.114269862E0,-7.374125388E0,-9.856914550E-2,1.024696427E1
4.128369125E0,-6.979669297E0,-7.626406431E0,-4.149989681E-1,1.034650099E1
4.138340125E0,-6.796685945E0,-7.805064597E0,-7.250681895E-1,1.037495528E1
4.148311125E0,-6.636618417E0,-7.945267965E0,-8.218390238E-1,1.038496059E1
4.158282125E0,-6.346961972E0,-8.037358103E0,-9.091774222E-1,1.028152008E1
4.168253125E0,-5.783011470E0,-8.045488656E0,-8.949277577E-1,9.948567991E0
4.178224125E0,-5.105422672E0,-8.003140782E0,-7.332861587E-1,9.521203265E0
4.188195125E0,-4.323307877E0,-7.982241079E0,-6.517631087E-1,9.101206447E0
4.198166125E0,-3.458249744E0,-7.810594894E0,-7.628672227E-1,8.575946028E0
4.208137125E0,-2.674367920E0,-7.701081222E0,-1.056938901E0,8.220463223E0
4.218108125E0,-1.888820225E0,-8.057624552E0,-1.437048264E0,8.399884700E0
4.228079125E0,-1.044678167E0,-8.688337392E0,-1.679796006E0,8.910683124E0
4.238050125E0,-4.956520987E-1,-9.103365158E0,-1.541750554E0,9.246292390E0
4.248021125E0,-1.237212360E-2,-9.319187057E0,-1.600724401E0,9.455671266E0
4.257992125E0,6.668749452E-1,-9.369545032E0,-1.507979375E0,9.513521856E0
4.267963125E0,1.315074468E0,-9.307071626E0,-1.475196376E0,9.514578680E0
4.277935125E0,1.698643044E0,-9.163863375E0,-1.070809373E0,9.381279916E0
4.287906125E0,2.558374949E0,-9.114426920E0,-1.675607353E-1,9.468164398E0
4.297877125E0,3.188393140E0,-8.753564837E0,3.261869252E-2,9.316212328E0
4.307848125E0,4.282729370E0,-8.014125946E0,-8.271120429E-2,9.087069201E0
4.317819125E0,5.295277671E0,-7.635882429E0,-4.077222544E-1,9.301231291E0
4.327790125E0,6.382270383E0,-7.681712905E0,-4.723258013E-1,9.998258852E0
4.337761125E0,7.665660544E0,-7.960990543E0,-3.471386683E-1,1.105713468E1
4.347732125E0,8.870268245E0,-8.010240471E0,-2.813104221E-1,1.195511383E1
4.357703125E0,9.980296648E0,-7.462618904E0,2.545673043E-2,1.246184778E1
4.367674125E0,1.068203620E1,-6.377907191E0,5.484366685E-2,1.244132651E1
4.377645125E0,1.074696719E1,-4.894913553E0,3.428690314E-2,1.180926154E1
4.387616125E0,1.051744761E1,-3.614648144E0,6.360250354E-2,1.112144013E1
4.397587125E0,9.995447953E0,-2.566390312E0,3.684365666E-1,1.032623283E1
4.407558125E0,9.415632201E0,-1.539125154E0,1.060975234E0,9.599411671E0
4.417529125E0,8.905621095E0,-5.998202455E-1,1.951661713E0,9.136676358E0
4.427500125E0,8.440229507E0,1.586361301E-1,2.890150935E0,8.922758093E0
4.437471125E0,8.068903831E0,7.633382159E-1,3.588320763E0,8.863743011E0
4.447442125E0,7.744947034E0,1.247935569E0,4.036536448E0,8.822424510E0
4.457413125E0,7.463086681E0,1.727233590E0,4.144352088E0,8.709572488E0
4.467384125E0,7.324393650E0,2.255720728E0,3.831231351E0,8.568159196E0
4.477355125E0,7.272631173E0,2.790847380E0,3.159443283E0,8.406073705E0
4.487326125E0,7.097667863E0,3.315071898E0,2.403719019E0,8.194172069E0
4.497297125E0,6.892787274E0,3.610374999E0,1.543626341E0,7.932723764E0
4.507268125E0,6.471668463E0,3.713457318E0,7.591779220E-1,7.499907271E0
4.517239125E0,5.866948836E0,3.776609001E0,7.918884158E-2,6.977831688E0
4.527211125E0,5.177693088E0,3.821902703E0,-4.006990175E-1,6.447945850E0
4.537182125E0,4.613477708E0,3.802502811E0,-6.486877656E-1,6.013651138E0
4.547153125E0,4.266785182E0,3.713255589E0,-5.476266830E-1,5.682747385E0
4.557124125E0,4.266591055E0,3.633099033E0,-2.872911005E-1,5.611215910E0
4.567095125E0,4.653830513E0,3.682127352E0,-1.766689432E-1,5.936953107E0
4.577066125E0,5.293360369E0,3.969351940E0,-2.080519728E-1,6.619569808E0
4.587037125E0,5.927725965E0,4.463231163E0,-3.938453498E-1,7.430577480E0
4.597008125E0,6.389297567E0,5.024000779E0,-6.968071344E-1,8.157772209E0
4.606979125E0,6.601505302E0,5.445407272E0,-8.963439533E-1,8.604403820E0
4.616950125E0,6.761335434E0,5.822093090E0,-9.025643675E-1,8.968112802E0
4.626921125E0,6.985385535E0,6.220151067E0,-7.197638878E-1,9.381042075E0
4.636892125E0,7.345860533E0,6.647079670E0,-4.957032618E-1,9.919226625E0
4.646863125E0,7.776091644E0,7.133606604E0,-2.723621356E-1,1.055604687E1
4.656834125E0,8.184942995E0,7.634249886E0,-2.887986588E-1,1.119635958E1
4.666805125E0,8.535170163E0,8.204890187E0,-5.148542087E-1,1.185050326E1
4.676776125E0,8.815987372E0,8.639710777E0,-9.496731913E-1,1.238015003E1
4.686747125E0,8.975770726E0,8.951174998E0,-1.411678072E0,1.275463951E1
4.696718125E0,9.118476702E0,8.978446997E0,-1.836565998E0,1.292795817E1
4.706689125E0,9.327077290E0,8.523281019E0,-2.187553011E0,1.282287325E1
4.716660125E0,9.546163105E0,7.703040624E0,-2.389819310E0,1.249709171E1
4.726631125E0,9.616452484E0,6.849641839E0,-2.379170361E0,1.204384504E1
4.736602125E0,9.440128527E0,6.184646773E0,-2.270970997E0,1.151187177E1
4.746573125E0,9.073718605E0,5.778833050E0,-2.117714159E0,1.096412304E1
4.756544125E0,8.583251817E0,5.535854927E0,-2.001053875E0,1.040779122E1
4.766515125E0,8.195798936E0,5.113819274E0,-2.086742481E0,9.883155465E0
4.776486125E0,7.980554157E0,4.498046654E0,-2.044553797E0,9.386259563E0
4.786457125E0,7.963179156E0,3.790834107E0,-1.867106005E0,9.014917100E0
4.796428125E0,7.974322779E0,3.087517560E0,-1.768001547E0,8.732034009E0
4.806399125E0,7.952793331E0,2.320241829E0,-1.753586991E0,8.467910678E0
4.816371125E0,7.864795659E0,1.330914575E0,-1.786761754E0,8.174280515E0
4.826342125E0,7.616570245E0,4.468787187E-1,-1.586583495E0,7.792887146E0
4.836313125E0,7.131174747E0,-1.905549109E-2,-1.190324999E0,7.229860994E0
4.846284125E0,6.413971648E0,-1.619286972E-1,-9.660886645E-1,6.488341892E0
4.856255125E0,5.706357982E0,-2.842898709E-1,-9.926072493E-1,5.799018132E0
4.866226125E0,5.279681978E0,-5.936046553E-1,-1.009623085E0,5.408026169E0
4.876197125E0,5.211752535E0,-1.077721367E0,-8.941585565E-1,5.396607022E0
4.886168125E0,5.358107758E0,-1.587917830E0,-6.779089335E-1,5.629419357E0
4.896139125E0,5.455824087E0,-2.056710159E0,-5.145608246E-1,5.853276517E0
4.906110125E0,5.457166607E0,-2.443157319E0,-4.653341393E-1,5.997184417E0
4.916080792E0,5.499959455E0,-2.835871525E0,-3.587103081E-1,6.198418701E0
4.926051792E0,5.457491713E0,-3.194095929E0,-2.702770185E-1,6.329258587E0
4.936022792E0,5.429791698E0,-3.536824043E0,-2.594593772E-1,6.485297322E0
4.945993792E0,5.477186889E0,-3.832483824E0,-2.490861243E-1,6.689510623E0
4.955964792E0,5.504764112E0,-4.327181073E0,-3.679030082E-1,7.011581604E0
4.965935792E0,5.425648361E0,-4.825582532E0,-1.041403726E-1,7.261869741E0
4.975906792E0,5.228635785E0,-5.083090401E0,3.668367684E-1,7.301438859E0
4.985877792E0,4.864414476E0,-5.100872954E0,8.923330557E-1,7.104765398E0
4.995848792E0,4.468160366E0,-5.013831301E0,1.312053212E0,6.842838958E0
5.005819792E0,4.081546560E0,-4.898549352E0,1.625948120E0,6.580160740E0
5.015790792E0,3.719961176E0,-4.847004099E0,2.079899631E0,6.454265440E0
5.025761792E0,3.357106946E0,-4.734705691E0,2.558728998E0,6.343082777E0
5.035732792E0,2.970535825E0,-4.637811481E0,2.986212795E0,6.265049503E0
5.045703792E0,2.629377689E0,-4.763071119E0,3.175158844E0,6.299373556E0
5.055674792E0,2.353434134E0,-5.091105765E0,3.177888617E0,6.446470832E0
5.065645792E0,2.029759172E0,-5.480878236E0,3.169473597E0,6.648722540E0
5.075616792E0,1.545862316E0,-5.981389371E0,3.155119559E0,6.936965370E0
5.085587792E0,1.221061181E0,-6.477902180E0,3.229812477E0,7.340701308E0
5.095558792E0,5.194543594E-1,-6.430470736E0,3.389169276E0,7.287472477E0
5.105530792E0,-1.830909401E-1,-6.633279072E0,3.175471086E0,7.356461796E0
5.115501792E0,-4.955293071E-1,-6.887412513E0,3.079984885E0,7.560972643E0
5.125472792E0,-7.467461568E-1,-7.009264394E0,3.176522707E0,7.731604858E0
5.135443792E0,-9.700361198E-1,-6.969283472E0,3.365567867E0,7.799931362E0
5.145414792E0,-1.120944570E0,-7.081171113E0,3.376612965E0,7.924709217E0
5.155385792E0,-1.306887782E0,-7.352544485E0,3.286822829E0,8.159109656E0
5.165356792E0,-1.515778976E0,-7.693159415E0,2.956202545E0,8.379822264E0
5.175327792E0,-1.847393872E0,-7.864382846E0,2.786958396E0,8.545672517E0
5.185298792E0,-2.210598934E0,-7.939664578E0,2.685239648E0,8.668075520E0
5.195269792E0,-2.657681136E0,-7.906411462E0,2.634370041E0,8.747257670E0
5.205240792E0,-3.044827039E0,-7.832345951E0,2.624651677E0,8.803715762E0
5.215211792E0,-3.397435192E0,-7.662648643E0,2.730323727E0,8.815521412E0
5.225182792E0,-3.693492000E0,-7.472855625E0,2.887908821E0,8.821874613E0
5.235153792E0,-3.978450208E0,-7.361683098E0,3.004043879E0,8.890822443E0
5.245124792E0,-4.307094133E0,-7.240694851E0,3.066524886E0,8.965617473E0
5.255095792E0,-4.731359330E0,-7.145796880E0,3.139546377E0,9.127153204E0
5.265066792E0,-5.171192738E0,-7.090153021E0,3.135564424E0,9.318973573E0
5.275037792E0,-5.548869075E0,-7.050573803E0,3.055674501E0,9.478274401E0
5.285008792E0,-5.841559641E0,-7.024235605E0,2.967989362E0,9.605866214E0
5.294979792E0,-6.075225488E0,-7.065657281E0,2.883118197E0,9.754191308E0
5.304950792E0,-6.274859371E0,-7.257337196E0,2.723881850E0,9.973080549E0
5.314921792E0,-6.364925787E0,-7.442226740E0,2.392711928E0,1.008087742E1
5.324892792E0,-6.465965674E0,-7.592845752E0,2.012175425E0,1.017393084E1
5.334863792E0,-6.696924845E0,-7.836570565E0,1.737677009E0,1.045371522E1
5.344834792E0,-6.932648912E0,-8.148341764E0,1.428348484E0,1.079339028E1
5.354805792E0,-7.062924877E0,-8.426650518E0,1.176329981E0,1.105789758E1
5.364776792E0,-7.028078980E0,-8.693380031E0,1.046589621E0,1.122782705E1
5.374747792E0,-6.740683653E0,-9.111268255E0,8.214300111E-1,1.136339617E1
5.384718792E0,-6.380447806E0,-9.595155755E0,6.228842953E-1,1.153971893E1
5.394689792E0,-6.016532891E0,-9.810486488E0,5.060586807E-1,1.151956634E1
5.404660792E0,-5.716181889E0,-9.656683667E0,4.964356256E-1,1.123266323E1
5.414631792E0,-5.305683376E0,-9.285918154E0,3.002761585E-1,1.069900546E1
5.424602792E0,-4.755938686E0,-9.089766873E0,3.744264543E-3,1.025879275E1
5.434573792E0,-3.935628124E0,-9.255685126E0,-4.318823647E-1,1.006694583E1
5.444544792E0,-2.851120479E0,-9.551011031E0,-6.824402332E-1,9.990817002E0
5.454516792E0,-1.801314304E0,-9.510257692E0,-6.658250776E-1,9.702219212E0
5.464487792E0,-8.493051499E-1,-9.301564718E0,-6.709478232E-1,9.364325733E0
5.474458792E0,1.106404299E-1,-9.087565981E0,-6.131951666E-1,9.108902518E0
5.484429792E0,5.794432837E-1,-8.688153790E0,-7.499916539E-1,8.739694404E0
5.494400792E0,1.028236381E0,-8.164253207E0,-3.271385595E-1,8.235248638E0
5.504371792E0,1.884700862E0,-7.755778416E0,7.741684288E-2,7.981866295E0
5.514342792E0,2.455834667E0,-7.232748485E0,3.538910329E-1,7.646503346E0
5.524313792E0,3.110896482E0,-6.689574895E0,4.450383076E-1,7.390950432E0
5.534284792E0,3.811416306E0,-6.116780480E0,2.841969001E-1,7.212673955E0
5.544255792E0,4.511934961E0,-5.670599334E0,-3.480657443E-1,7.254957179E0
5.554226792E0,5.276292347E0,-4.980108654E0,-1.080573346E0,7.335419681E0
5.564197792E0,6.046775860E0,-4.631538003E0,-1.283748010E0,7.724160248E0
5.574168792E0,6.776151693E0,-4.257662649E0,-1.427119692E0,8.128997086E0
5.584139792E0,7.206899114E0,-3.770856803E0,-1.566562921E0,8.283288915E0
5.594110792E0,7.210914397E0,-3.692846760E0,-1.382251375E0,8.218577887E0
5.604081792E0,6.689788318E0,-3.774487047E0,-9.894398126E-1,7.744611762E0
5.614052792E0,5.745144902E0,-3.585165313E0,-5.065673885E-1,6.790928566E0
5.624023792E0,5.033355154E0,-3.188294322E0,-2.435257146E-1,5.963152653E0
5.633994792E0,4.681690156E0,-2.690425544E0,-1.571845588E-1,5.401973650E0
5.643965792E0,4.684534242E0,-2.134322591E0,5.711238652E-2,5.148150718E0
5.653936792E0,5.084198449E0,-1.550711412E0,5.782288170E-1,5.346786728E0
5.663907792E0,5.493019980E0,-9.820685202E-1,1.260986262E0,5.720822793E0
5.673878792E0,5.585810614E0,-2.284741044E-1,1.868858708E0,5.894583404E0
5.683849792E0,5.564664744E0,8.568486428E-1,2.222498311E0,6.053030815E0
5.693820792E0,5.439765294E0,1.991474528E0,2.347695091E0,6.250495139E0
5.703791792E0,5.121597240E0,2.706826399E0,2.315569904E0,6.238552029E0
5.713762792E0,4.811263871E0,3.046556645E0,2.240059838E0,6.119447320E0
5.723733792E0,4.522317277E0,2.955500879E0,2.058242129E0,5.781236863E0
5.733704792E0,4.430525932E0,2.807729461E0,1.720254353E0,5.520161211E0
5.743675792E0,4.578984398E0,2.790581916E0,1.385550374E0,5.538428964E0
5.753646792E0,4.791375736E0,2.892216464E0,1.226788236E0,5.729503198E0
5.763617792E0,4.882081254E0,3.055925639E0,1.203939364E0,5.884120059E0
5.773588792E0,4.928324543E0,3.323064457E0,1.237337783E0,6.071420342E0
5.783559792E0,5.203095732E0,3.685229884E0,1.154537701E0,6.479666797E0
5.793530792E0,5.712871195E0,4.217016022E0,9.542196938E-1,7.164541621E0
5.803501792E0,6.204773474E0,4.752558410E0,6.777721086E-1,7.845087657E0
5.813472792E0,6.458476560E0,4.953378693E0,1.843779123E-1,8.141368139E0
5.823443792E0,6.554170922E0,5.039976541E0,-4.335160768E-1,8.279278725E0
5.833414792E0,6.566545385E0,5.243440350E0,-9.164332321E-1,8.452989700E0
5.843386792E0,6.450688069E0,5.507908160E0,-1.092718890E0,8.552336724E0
5.853357792E0,6.281585423E0,5.917413815E0,-1.011655870E0,8.688932574E0
5.863328792E0,6.166835570E0,6.353560554E0,-8.445624733E-1,8.894429629E0
5.873299792E0,6.257341697E0,6.739948073E0,-6.754598272E-1,9.221576390E0
5.883270792E0,6.525200307E0,7.150620832E0,-5.264017287E-1,9.694674627E0
5.893241792E0,6.777062105E0,7.481796017E0,-5.109098232E-1,1.010776292E1
5.903212792E0,6.950145535E0,7.667258588E0,-5.934388867E-1,1.036549791E1
5.913183792E0,6.887720661E0,7.722115411E0,-7.326945667E-1,1.037345669E1
5.923155125E0,6.715060569E0,7.632436080E0,-9.553518610E-1,1.021072065E1
5.933126125E0,6.532563121E0,7.455152010E0,-1.055404591E0,9.968327406E0
5.943097125E0,6.339298611E0,7.288397021E0,-9.949350259E-1,9.710681424E0
5.953068125E0,6.124894077E0,7.213461444E0,-9.446630046E-1,9.510033735E0
5.963039125E0,5.990605752E0,7.098551377E0,-1.017756855E0,9.344122107E0
5.973010125E0,6.098804970E0,6.789533046E0,-1.146468251E0,9.198237358E0
5.982981125E0,6.418108553E0,6.433516551E0,-1.301597221E0,9.180218294E0
5.992952125E0,6.764336225E0,6.036992884E0,-1.503387264E0,9.190304723E0
6.002923125E0,7.143233460E0,5.524976767E0,-1.795786346E0,9.207388400E0
6.012894125E0,7.502780505E0,4.955269098E0,-2.079075758E0,9.228703221E0
6.022865125E0,7.722819416E0,4.371849707E0,-2.070063153E0,9.112637985E0
6.032836125E0,7.776385759E0,3.679344077E0,-1.895879276E0,8.809319300E0
6.042807125E0,7.864485172E0,2.797841234E0,-1.760347834E0,8.530935886E0
6.052778125E0,8.023938743E0,2.073591655E0,-1.501256539E0,8.422419278E0
6.062749125E0,8.028525884E0,1.675441293E0,-1.105721344E0,8.275684327E0
6.072720125E0,7.972206087E0,1.522576949E0,-7.133845755E-1,8.147590319E0
6.082691125E0,7.935780857E0,1.314975066E0,-4.897426102E-1,8.058884852E0
6.092662125E0,8.045478131E0,8.893615007E-1,-5.027474025E-1,8.110082440E0
6.102633125E0,8.174265980E0,3.120735008E-1,-6.088989249E-1,8.202851460E0
6.112604125E0,8.117769597E0,-2.344838727E-1,-6.547829032E-1,8.147509225E0
6.122575125E0,7.773618856E0,-7.780094647E-1,-8.947257364E-1,7.863522302E0
6.132546125E0,7.294350071E0,-1.376455030E0,-1.111532891E0,7.505842842E0
6.142517125E0,6.764291201E0,-1.817975945E0,-1.251312043E0,7.115226899E0
6.152488125E0,6.158793894E0,-2.345719317E0,-1.429293102E0,6.743591040E0
6.162459125E0,5.607426601E0,-2.880757676E0,-1.452256287E0,6.469238456E0
6.172430125E0,5.082480537E0,-3.289152945E0,-1.357426436E0,6.204251931E0
6.182401125E0,4.747033961E0,-3.708766097E0,-1.116472034E0,6.126645672E0
6.192372125E0,4.559998489E0,-4.095016791E0,-8.833011541E-1,6.192170029E0
